InvoiceID,CustomerID,TransactionDate,TotalAmount,PaymentMethod,CashierID
INV01113,CUST00451,2024-06-27 21:04:00,1875.0,Cash,CASH02
INV01114,CUST02850,2024-01-15 14:49:00,9202.4,Cash,CASH03
INV01115,CUST00741,2024-04-15 18:25:00,7830.14,UPI,CASH08
INV01116,CUST02100,2024-01-11 21:20:00,7710.38,Cash,CASH01
INV01117,CUST00173,2024-02-07 19:11:00,4749.56,Cash,CASH01
INV01118,CUST03329,2024-01-27 18:17:00,2483.56,Cash,CASH02
INV01119,CUST03657,2024-02-15 13:50:00,3115.04,Cash,CASH06
INV01120,CUST02930,2024-04-27 12:55:00,5009.99,Cash,CASH03
INV01121,CUST02705,2024-06-16 15:30:00,4010.85,Card,CASH04
INV01122,CUST02918,2024-06-25 15:05:00,919.05,Card,CASH03
INV01123,CUST02043,2024-03-16 17:31:00,1805.43,Cash,CASH01
INV01124,CUST02448,2024-04-17 09:04:00,5203.81,Cash,CASH03
INV01125,CUST02886,2024-06-06 17:32:00,5108.41,Cash,CASH03
INV01126,CUST03685,2024-04-18 21:50:00,7707.15,Card,CASH04
INV01127,CUST02718,2024-05-02 08:18:00,107.05,UPI,CASH03
INV01128,CUST02634,2024-01-05 17:24:00,7784.55,Cash,CASH08
INV01129,CUST01881,2024-02-20 11:31:00,1532.25,UPI,CASH06
INV01130,CUST00880,2024-01-25 10:12:00,4674.05,UPI,CASH05
INV01131,CUST01875,2024-03-24 16:55:00,1556.66,UPI,CASH03
INV01132,CUST01732,2024-04-09 21:30:00,2617.67,Cash,CASH06
INV01133,CUST00902,2024-05-09 13:18:00,6887.88,UPI,CASH01
INV01134,CUST03143,2024-01-06 12:11:00,4749.87,Cash,CASH01
INV01135,CUST03288,2024-03-18 10:21:00,5257.65,Card,CASH02
INV01136,CUST00756,2024-01-28 11:09:00,391.98,Cash,CASH05
INV01137,CUST02337,2024-03-27 19:46:00,6994.45,Cash,CASH08
INV01138,CUST02464,2024-06-13 17:12:00,5095.74,Cash,CASH06
INV01139,CUST03536,2024-02-17 16:31:00,4908.95,Cash,CASH06
INV01140,CUST02211,2024-05-29 20:45:00,4229.73,Card,CASH07
INV01141,CUST01654,2024-05-06 09:17:00,7138.7,Cash,CASH06
INV01142,CUST00735,2024-01-27 20:29:00,441.06,Cash,CASH02
INV01143,CUST00380,2024-04-03 10:38:00,8430.35,Cash,CASH04
INV01144,CUST03036,2024-05-08 22:14:00,2456.22,UPI,CASH06
INV01145,CUST02541,2024-03-16 21:00:00,1296.66,UPI,CASH06
INV01146,CUST02653,2024-02-29 12:57:00,1608.11,Cash,CASH02
INV01147,CUST00122,2024-03-25 19:12:00,3201.85,Cash,CASH05
INV01148,CUST00257,2024-04-04 10:45:00,689.44,UPI,CASH06
INV01149,CUST03792,2024-02-15 10:14:00,2050.79,Cash,CASH03
INV01150,CUST02118,2024-04-12 12:04:00,6027.9,UPI,CASH02
INV01151,CUST00111,2024-03-09 18:16:00,2787.16,Card,CASH02
INV01152,CUST00373,2024-05-12 14:15:00,812.53,Cash,CASH08
INV01153,CUST00137,2024-04-06 19:50:00,8653.85,UPI,CASH08
INV01154,CUST01472,2024-05-14 17:03:00,2455.26,Cash,CASH05
INV01155,CUST01109,2024-02-01 19:43:00,5098.79,UPI,CASH08
INV01156,CUST03537,2024-01-11 19:04:00,6899.68,Cash,CASH07
INV01157,CUST03963,2024-06-09 09:53:00,5155.64,Card,CASH01
INV01158,CUST02889,2024-03-21 21:43:00,4014.25,UPI,CASH01
INV01159,CUST03879,2024-05-12 21:38:00,7276.91,UPI,CASH08
INV01160,CUST02126,2024-01-12 22:46:00,4248.53,UPI,CASH07
INV01161,CUST00265,2024-01-11 20:34:00,4002.91,Cash,CASH08
INV01162,CUST01276,2024-04-06 14:13:00,4072.89,Cash,CASH06
INV01163,CUST00499,2024-02-15 19:07:00,8132.79,Cash,CASH02
INV01164,CUST01632,2024-01-31 16:22:00,263.26,Cash,CASH01
INV01165,CUST03319,2024-02-21 14:28:00,5322.06,Card,CASH08
INV01166,CUST01809,2024-02-29 09:15:00,2735.4,Cash,CASH04
INV01167,CUST02788,2024-06-02 16:26:00,4999.64,UPI,CASH01
INV01168,CUST01413,2024-06-16 14:24:00,4364.31,UPI,CASH04
INV01169,CUST02712,2024-05-10 12:19:00,3159.46,UPI,CASH08
INV01170,CUST03366,2024-02-14 20:29:00,1275.64,Cash,CASH02
INV01171,CUST00788,2024-06-09 10:30:00,6252.03,Cash,CASH06
INV01172,CUST01799,2024-05-26 10:22:00,994.26,Cash,CASH03
INV01173,CUST00580,2024-01-04 09:32:00,4576.26,UPI,CASH04
INV01174,CUST02264,2024-03-18 18:11:00,6497.27,Cash,CASH08
INV01175,CUST03410,2024-02-08 10:13:00,9766.03,Cash,CASH02
INV01176,CUST03159,2024-06-12 16:03:00,3513.48,Cash,CASH03
INV01177,CUST01055,2024-05-12 12:41:00,566.2,UPI,CASH03
INV01178,CUST03292,2024-06-04 10:54:00,3346.5,Card,CASH06
INV01179,CUST00154,2024-01-23 09:09:00,3065.8,Card,CASH01
INV01180,CUST01862,2024-01-01 16:44:00,3048.25,Card,CASH03
INV01181,CUST02516,2024-02-03 14:41:00,2431.41,UPI,CASH07
INV01182,CUST00859,2024-04-10 16:27:00,7931.56,Cash,CASH01
INV01183,CUST00283,2024-04-14 08:32:00,4017.33,Card,CASH01
INV01184,CUST01498,2024-06-03 08:56:00,11263.01,Card,CASH02
INV01185,CUST03422,2024-05-28 13:39:00,2365.15,UPI,CASH03
INV01186,CUST02523,2024-06-11 08:00:00,9083.85,UPI,CASH05
INV01187,CUST01017,2024-01-14 15:09:00,1600.64,UPI,CASH06
INV01188,CUST02876,2024-05-15 18:49:00,2333.87,Card,CASH02
INV01189,CUST01914,2024-02-19 17:46:00,2652.27,UPI,CASH08
INV01190,CUST00312,2024-01-10 19:46:00,3744.96,UPI,CASH03
INV01191,CUST00513,2024-05-22 19:50:00,7007.54,UPI,CASH01
INV01192,CUST03375,2024-01-08 11:42:00,6185.35,Card,CASH08
INV01193,CUST00739,2024-02-01 11:25:00,3945.09,Cash,CASH08
INV01194,CUST00152,2024-05-19 22:13:00,4586.91,Card,CASH04
INV01195,CUST01278,2024-06-03 16:03:00,5246.47,UPI,CASH05
INV01196,CUST01526,2024-05-21 10:40:00,8138.74,UPI,CASH04
INV01197,CUST01177,2024-06-18 15:03:00,2435.4,Cash,CASH03
INV01198,CUST02813,2024-06-23 11:36:00,48.3,Cash,CASH03
INV01199,CUST00286,2024-03-07 10:20:00,155.56,Cash,CASH03
INV01200,CUST03847,2024-04-26 14:45:00,6383.88,Card,CASH01
INV01201,CUST02132,2024-02-29 09:57:00,8435.23,Cash,CASH02
INV01202,CUST01640,2024-05-24 18:48:00,4237.54,Cash,CASH04
INV01203,CUST00431,2024-04-02 15:10:00,2513.95,Cash,CASH01
INV01204,CUST02672,2024-05-23 17:53:00,6307.41,Card,CASH01
INV01205,CUST01087,2024-01-03 16:04:00,623.08,Card,CASH03
INV01206,CUST02356,2024-02-08 12:08:00,1530.02,Card,CASH06
INV01207,CUST00643,2024-05-06 22:11:00,2626.8,Cash,CASH07
INV01208,CUST02041,2024-02-29 14:21:00,2319.36,Card,CASH02
INV01209,CUST01185,2024-06-03 09:48:00,2928.01,Cash,CASH08
INV01210,CUST00032,2024-02-02 21:31:00,6334.86,Cash,CASH04
INV01211,CUST01063,2024-05-25 21:56:00,587.77,Card,CASH05
INV01212,CUST02944,2024-04-21 08:25:00,4410.08,Card,CASH02
INV01213,CUST01158,2024-05-24 17:19:00,9334.65,Card,CASH02
INV01214,CUST00139,2024-05-24 09:08:00,9141.46,UPI,CASH03
INV01215,CUST00719,2024-04-02 18:30:00,3029.46,Cash,CASH08
INV01216,CUST02205,2024-05-24 15:44:00,2582.6,Card,CASH03
INV01217,CUST01081,2024-02-12 20:53:00,6554.31,Cash,CASH04
INV01218,CUST02733,2024-02-24 17:02:00,425.49,Card,CASH07
INV01219,CUST00633,2024-04-04 08:51:00,2386.25,Cash,CASH02
INV01220,CUST00554,2024-04-19 10:32:00,1260.44,Cash,CASH04
INV01221,CUST02207,2024-06-04 14:50:00,799.85,Cash,CASH01
INV01222,CUST03852,2024-04-26 21:39:00,3683.73,UPI,CASH05
INV01223,CUST02366,2024-03-18 19:55:00,6158.28,Card,CASH03
INV01224,CUST01272,2024-04-11 13:57:00,4408.45,Cash,CASH03
INV01225,CUST03329,2024-03-22 16:51:00,4035.32,Card,CASH07
INV01226,CUST00434,2024-05-19 20:59:00,2593.2,Cash,CASH03
INV01227,CUST01198,2024-02-15 11:41:00,2507.28,Cash,CASH03
INV01228,CUST03234,2024-05-31 15:53:00,1843.47,UPI,CASH04
INV01229,CUST01081,2024-03-27 08:39:00,9031.48,Cash,CASH03
INV01230,CUST00281,2024-01-17 09:37:00,3816.38,Card,CASH02
INV01231,CUST03463,2024-03-02 10:28:00,5242.11,Cash,CASH08
INV01232,CUST02565,2024-01-12 22:38:00,924.36,Cash,CASH07
INV01233,CUST01769,2024-05-19 12:14:00,2028.08,Card,CASH08
INV01234,CUST01199,2024-01-11 19:10:00,7222.71,Cash,CASH06
INV01235,CUST01564,2024-04-24 09:38:00,7714.66,Cash,CASH01
INV01236,CUST01757,2024-02-28 09:47:00,744.26,Card,CASH04
INV01237,CUST01825,2024-06-10 20:17:00,6163.8,UPI,CASH03
INV01238,CUST01944,2024-02-17 08:45:00,1668.6,Cash,CASH01
INV01239,CUST03911,2024-05-24 17:39:00,6123.65,UPI,CASH08
INV01240,CUST01703,2024-01-12 12:00:00,4279.95,Cash,CASH02
INV01241,CUST02586,2024-06-14 09:05:00,4702.62,UPI,CASH08
INV01242,CUST01082,2024-01-22 16:42:00,2013.72,Card,CASH01
INV01243,CUST01877,2024-04-10 18:02:00,4766.47,Cash,CASH04
INV01244,CUST01840,2024-06-01 09:04:00,5853.02,Card,CASH03
INV01245,CUST02763,2024-04-14 15:32:00,5179.57,Cash,CASH02
INV01246,CUST03224,2024-05-30 13:46:00,2110.5,Card,CASH08
INV01247,CUST00170,2024-04-04 19:55:00,4377.65,Card,CASH04
INV01248,CUST02851,2024-04-30 21:54:00,6065.55,Card,CASH02
INV01249,CUST02602,2024-01-02 22:50:00,5973.13,Card,CASH06
INV01250,CUST01873,2024-06-27 15:23:00,3733.56,UPI,CASH02
INV01251,CUST02054,2024-04-16 16:23:00,5197.47,Cash,CASH08
INV01252,CUST00091,2024-02-03 10:11:00,30.31,Cash,CASH04
INV01253,CUST01391,2024-06-08 11:05:00,2809.08,Cash,CASH06
INV01254,CUST03171,2024-04-28 17:36:00,4728.27,Card,CASH08
INV01255,CUST02266,2024-01-01 09:21:00,7015.37,UPI,CASH02
INV01256,CUST00271,2024-04-02 21:46:00,4514.83,Cash,CASH01
INV01257,CUST01522,2024-01-20 19:24:00,8949.59,Card,CASH04
INV01258,CUST02566,2024-04-21 20:59:00,3695.48,UPI,CASH04
INV01259,CUST00482,2024-02-06 17:27:00,5018.83,Cash,CASH02
INV01260,CUST03810,2024-01-26 15:16:00,5130.1,Cash,CASH07
INV01261,CUST02343,2024-04-29 20:10:00,8510.6,Cash,CASH08
INV01262,CUST03766,2024-06-04 14:20:00,2040.18,Card,CASH02
INV01263,CUST03898,2024-04-09 13:52:00,2894.73,UPI,CASH05
INV01264,CUST02317,2024-06-01 13:03:00,1574.55,Cash,CASH01
INV01265,CUST02830,2024-05-18 16:27:00,6700.39,Cash,CASH05
INV01266,CUST00652,2024-04-12 09:24:00,266.37,Cash,CASH04
INV01267,CUST01495,2024-06-03 21:25:00,216.04,UPI,CASH04
INV01268,CUST03021,2024-06-06 12:14:00,5045.12,UPI,CASH01
INV01269,CUST03860,2024-02-20 14:01:00,3010.08,Cash,CASH07
INV01270,CUST00935,2024-04-23 20:45:00,5846.22,Cash,CASH08
INV01271,CUST01907,2024-03-19 13:24:00,5208.84,UPI,CASH04
INV01272,CUST02234,2024-04-28 16:45:00,7450.18,Card,CASH03
INV01273,CUST01771,2024-02-05 13:05:00,1477.67,Card,CASH07
INV01274,CUST03479,2024-06-09 09:49:00,1548.6,UPI,CASH05
INV01275,CUST03806,2024-05-28 14:37:00,5419.28,Cash,CASH08
INV01276,CUST01955,2024-02-18 17:24:00,4755.26,Cash,CASH05
INV01277,CUST02470,2024-05-02 20:55:00,2840.16,Cash,CASH02
INV01278,CUST01673,2024-04-09 12:01:00,4943.23,Cash,CASH06
INV01279,CUST03402,2024-04-03 15:58:00,369.66,Cash,CASH05
INV01280,CUST03879,2024-02-10 14:09:00,4359.38,UPI,CASH05
INV01281,CUST01639,2024-01-04 10:21:00,14640.08,Cash,CASH04
INV01282,CUST03592,2024-06-25 19:01:00,2770.96,Cash,CASH02
INV01283,CUST03730,2024-06-22 15:43:00,4949.7,Cash,CASH05
INV01284,CUST01337,2024-02-25 21:30:00,2283.41,Cash,CASH08
INV01285,CUST03107,2024-05-11 12:16:00,7343.68,Cash,CASH06
INV01286,CUST02852,2024-03-05 15:17:00,2393.52,Cash,CASH07
INV01287,CUST01700,2024-06-13 17:20:00,8605.75,UPI,CASH05
INV01288,CUST02438,2024-01-23 13:31:00,3577.94,UPI,CASH06
INV01289,CUST02117,2024-06-03 20:08:00,2023.73,Cash,CASH05
INV01290,CUST01021,2024-05-17 10:58:00,6278.89,UPI,CASH04
INV01291,CUST01211,2024-05-06 09:16:00,475.92,UPI,CASH08
INV01292,CUST00358,2024-05-08 11:05:00,2807.69,Cash,CASH08
INV01293,CUST02039,2024-01-18 15:33:00,1065.71,Cash,CASH02
INV01294,CUST01189,2024-04-22 21:22:00,4479.54,UPI,CASH03
INV01295,CUST01418,2024-04-06 08:10:00,2276.2,UPI,CASH01
INV01296,CUST03028,2024-02-02 08:08:00,6483.14,Card,CASH05
INV01297,CUST01594,2024-05-04 19:02:00,1080.45,Cash,CASH01
INV01298,CUST00858,2024-05-08 20:34:00,6847.68,UPI,CASH08
INV01299,CUST02383,2024-05-13 20:04:00,869.05,Cash,CASH04
INV01300,CUST03117,2024-02-09 10:00:00,3531.25,Cash,CASH01
INV01301,CUST02535,2024-05-04 22:52:00,2274.52,Cash,CASH04
INV01302,CUST02145,2024-02-15 15:34:00,2067.77,Cash,CASH01
INV01303,CUST01479,2024-01-22 12:08:00,3881.1,Cash,CASH08
INV01304,CUST00427,2024-04-09 12:03:00,4945.92,UPI,CASH01
INV01305,CUST03897,2024-05-04 22:28:00,6497.48,Cash,CASH03
INV01306,CUST03408,2024-03-17 17:07:00,6443.85,UPI,CASH03
INV01307,CUST00158,2024-05-28 22:22:00,4587.3,Card,CASH07
INV01308,CUST02004,2024-06-21 20:11:00,5061.5,Cash,CASH06
INV01309,CUST02516,2024-03-04 08:37:00,5857.39,Card,CASH06
INV01310,CUST00971,2024-05-22 20:55:00,3781.59,UPI,CASH07
INV01311,CUST03150,2024-02-22 12:06:00,1342.26,Cash,CASH06
INV01312,CUST01597,2024-06-21 10:38:00,3472.2,Cash,CASH05
INV01313,CUST00873,2024-03-05 08:34:00,10450.79,Card,CASH03
INV01314,CUST00622,2024-06-24 08:44:00,5517.81,Cash,CASH01
INV01315,CUST00351,2024-02-02 21:13:00,7155.76,UPI,CASH07
INV01316,CUST00483,2024-01-03 09:16:00,5756.37,UPI,CASH06
INV01317,CUST03682,2024-02-19 14:30:00,468.8,Cash,CASH02
INV01318,CUST00707,2024-05-10 15:20:00,250.86,Card,CASH08
INV01319,CUST02203,2024-03-03 21:08:00,1940.0,Cash,CASH08
INV01320,CUST03708,2024-04-25 19:43:00,3234.26,Cash,CASH01
INV01321,CUST03946,2024-04-10 18:50:00,3443.95,UPI,CASH02
INV01322,CUST02933,2024-02-04 10:58:00,6388.84,UPI,CASH04
INV01323,CUST02168,2024-04-09 19:42:00,4087.54,Card,CASH02
INV01324,CUST03545,2024-06-29 10:20:00,6951.44,UPI,CASH02
INV01325,CUST00074,2024-01-05 18:21:00,11123.13,UPI,CASH07
INV01326,CUST00150,2024-06-29 11:08:00,2408.08,Cash,CASH02
INV01327,CUST01316,2024-02-18 17:13:00,6386.72,Cash,CASH01
INV01328,CUST01078,2024-03-25 13:30:00,3652.19,UPI,CASH05
INV01329,CUST00205,2024-01-26 17:19:00,675.57,UPI,CASH02
INV01330,CUST00145,2024-04-29 13:44:00,3133.64,UPI,CASH04
INV01331,CUST02681,2024-01-09 18:49:00,1762.74,Cash,CASH07
INV01332,CUST02830,2024-02-02 14:15:00,468.85,Card,CASH08
INV01333,CUST03335,2024-05-20 17:14:00,4501.34,Card,CASH03
INV01334,CUST01283,2024-01-17 10:23:00,3010.57,Card,CASH03
INV01335,CUST02947,2024-01-21 14:13:00,2488.8,Card,CASH07
INV01336,CUST03551,2024-01-14 13:27:00,3998.4,Cash,CASH08
INV01337,CUST03641,2024-04-03 08:30:00,5335.79,UPI,CASH02
INV01338,CUST03930,2024-02-13 22:32:00,2295.44,Cash,CASH01
INV01339,CUST02036,2024-03-10 11:12:00,2909.91,Card,CASH08
INV01340,CUST01293,2024-01-19 16:34:00,1886.72,UPI,CASH08
INV01341,CUST03733,2024-01-05 09:28:00,2826.48,Cash,CASH03
INV01342,CUST01712,2024-06-25 10:33:00,2424.08,Card,CASH06
INV01343,CUST02737,2024-06-14 18:35:00,1079.18,UPI,CASH05
INV01344,CUST00788,2024-03-19 10:16:00,6831.53,Card,CASH06
INV01345,CUST00775,2024-05-03 15:42:00,6070.97,UPI,CASH06
INV01346,CUST00421,2024-05-28 13:35:00,791.86,Card,CASH02
INV01347,CUST00863,2024-02-21 22:03:00,3362.04,UPI,CASH08
INV01348,CUST03273,2024-05-19 08:53:00,2397.1,Cash,CASH08
INV01349,CUST02924,2024-04-06 18:27:00,1992.01,Cash,CASH06
INV01350,CUST00810,2024-03-18 22:03:00,4517.02,UPI,CASH03
INV01351,CUST01069,2024-04-16 21:40:00,5313.21,UPI,CASH04
INV01352,CUST00224,2024-04-26 13:56:00,7697.77,Card,CASH02
INV01353,CUST03522,2024-03-19 14:07:00,3667.94,Card,CASH05
INV01354,CUST03549,2024-02-08 09:45:00,2353.38,Cash,CASH06
INV01355,CUST01051,2024-01-16 09:59:00,4125.0,Cash,CASH01
INV01356,CUST03333,2024-06-25 16:02:00,4686.94,UPI,CASH06
INV01357,CUST01459,2024-01-22 15:40:00,12829.77,Cash,CASH05
INV01358,CUST01771,2024-04-25 13:28:00,256.58,UPI,CASH06
INV01359,CUST01584,2024-05-24 13:25:00,2606.22,Card,CASH05
INV01360,CUST03309,2024-03-10 12:46:00,3427.25,Cash,CASH07
INV01361,CUST02069,2024-02-20 10:12:00,2922.85,Cash,CASH06
INV01362,CUST02549,2024-04-06 15:48:00,2556.5,UPI,CASH03
INV01363,CUST03785,2024-01-10 10:31:00,2767.34,UPI,CASH07
INV01364,CUST01419,2024-01-11 13:25:00,2269.47,Card,CASH01
INV01365,CUST02260,2024-06-18 21:47:00,1483.33,Cash,CASH04
INV01366,CUST01272,2024-01-27 17:44:00,5000.61,Cash,CASH07
INV01367,CUST02537,2024-02-02 14:02:00,3145.61,UPI,CASH03
INV01368,CUST03833,2024-03-09 10:58:00,2867.73,Cash,CASH01
INV01369,CUST00754,2024-02-11 22:29:00,7459.11,UPI,CASH07
INV01370,CUST00548,2024-01-31 09:11:00,3382.68,Cash,CASH03
INV01371,CUST02729,2024-02-16 09:44:00,6069.27,Cash,CASH02
INV01372,CUST02560,2024-03-19 13:30:00,8902.18,Cash,CASH08
INV01373,CUST02764,2024-01-20 14:52:00,1441.12,UPI,CASH01
INV01374,CUST00879,2024-04-29 10:15:00,2497.68,UPI,CASH02
INV01375,CUST01664,2024-02-10 14:24:00,6778.32,Card,CASH01
INV01376,CUST01168,2024-01-14 15:11:00,9327.21,Cash,CASH05
INV01377,CUST00109,2024-02-28 15:10:00,7528.55,Card,CASH04
INV01378,CUST02182,2024-01-23 15:24:00,672.32,Card,CASH08
INV01379,CUST00987,2024-05-06 13:23:00,10186.27,Card,CASH07
INV01380,CUST02248,2024-06-04 10:53:00,948.98,UPI,CASH08
INV01381,CUST03073,2024-01-18 17:31:00,5823.76,Cash,CASH02
INV01382,CUST01610,2024-03-24 10:50:00,1826.0,Card,CASH03
INV01383,CUST00810,2024-04-27 08:03:00,7774.95,Cash,CASH02
INV01384,CUST03304,2024-01-05 09:30:00,4610.55,Cash,CASH07
INV01385,CUST00946,2024-01-24 15:10:00,8012.69,Card,CASH07
INV01386,CUST03623,2024-02-13 12:30:00,5339.32,Card,CASH05
INV01387,CUST00218,2024-06-29 13:36:00,1197.51,Cash,CASH03
INV01388,CUST03810,2024-03-23 22:49:00,4549.97,Cash,CASH03
INV01389,CUST00235,2024-05-17 15:32:00,8640.16,Card,CASH05
INV01390,CUST03411,2024-02-02 21:20:00,1227.3,Cash,CASH05
INV01391,CUST01665,2024-02-15 10:47:00,3426.59,UPI,CASH02
INV01392,CUST03698,2024-01-07 18:52:00,7139.53,Cash,CASH07
INV01393,CUST03642,2024-06-16 22:45:00,5789.68,Cash,CASH05
INV01394,CUST03450,2024-05-13 13:19:00,2365.98,Card,CASH06
INV01395,CUST01102,2024-05-28 13:19:00,2799.66,Cash,CASH04
INV01396,CUST03958,2024-01-30 15:46:00,2992.5,Cash,CASH07
INV01397,CUST02916,2024-05-22 16:19:00,378.05,Card,CASH04
INV01398,CUST03775,2024-02-17 19:49:00,1131.96,Cash,CASH01
INV01399,CUST01068,2024-03-02 17:30:00,575.96,Cash,CASH02
INV01400,CUST03093,2024-05-30 15:46:00,2055.57,Cash,CASH03
INV01401,CUST00861,2024-04-15 12:26:00,8674.01,Card,CASH06
INV01402,CUST00684,2024-04-27 11:33:00,10253.01,Cash,CASH02
INV01403,CUST02300,2024-06-26 19:16:00,4118.09,Cash,CASH02
INV01404,CUST01386,2024-06-29 20:22:00,6172.01,UPI,CASH02
INV01405,CUST01348,2024-05-24 19:13:00,1100.1,Card,CASH01
INV01406,CUST02129,2024-05-27 20:18:00,2110.59,Cash,CASH08
INV01407,CUST01675,2024-01-14 15:56:00,7642.03,Cash,CASH07
INV01408,CUST02370,2024-05-04 16:41:00,4039.47,Cash,CASH06
INV01409,CUST00641,2024-05-09 15:59:00,5227.86,UPI,CASH07
INV01410,CUST01784,2024-06-29 09:12:00,5002.43,Cash,CASH03
INV01411,CUST03182,2024-06-01 20:06:00,4182.55,Card,CASH01
INV01412,CUST01560,2024-03-27 17:29:00,6288.38,Card,CASH06
INV01413,CUST01261,2024-01-30 09:19:00,317.84,Card,CASH07
INV01414,CUST01169,2024-03-24 16:17:00,1956.55,Cash,CASH02
INV01415,CUST03370,2024-05-31 09:17:00,818.3,UPI,CASH06
INV01416,CUST02276,2024-02-08 12:53:00,2549.4,Cash,CASH06
INV01417,CUST03493,2024-04-24 12:35:00,8943.15,Card,CASH01
INV01418,CUST00527,2024-03-26 09:33:00,2311.59,Card,CASH06
INV01419,CUST01916,2024-04-28 12:40:00,3591.04,UPI,CASH05
INV01420,CUST03464,2024-02-03 21:20:00,4441.67,UPI,CASH01
INV01421,CUST03617,2024-06-11 10:59:00,2487.3,Cash,CASH04
INV01422,CUST03678,2024-04-03 15:20:00,6536.78,Cash,CASH05
INV01423,CUST01127,2024-01-25 16:03:00,7281.4,UPI,CASH02
INV01424,CUST00629,2024-06-29 20:43:00,1443.24,Cash,CASH04
INV01425,CUST03783,2024-05-29 18:35:00,2825.3,Card,CASH06
INV01426,CUST00926,2024-01-30 13:27:00,5990.37,Cash,CASH08
INV01427,CUST00159,2024-05-19 09:58:00,2132.03,Cash,CASH05
INV01428,CUST03027,2024-03-08 11:44:00,1683.88,Card,CASH03
INV01429,CUST02589,2024-01-16 12:51:00,106.59,Cash,CASH02
INV01430,CUST02454,2024-06-20 08:47:00,9972.06,Cash,CASH07
INV01431,CUST03841,2024-06-08 22:54:00,1777.78,UPI,CASH06
INV01432,CUST03051,2024-05-14 22:24:00,7152.76,Cash,CASH06
INV01433,CUST03724,2024-01-17 13:04:00,8149.08,Card,CASH06
INV01434,CUST00156,2024-03-13 12:32:00,996.6,UPI,CASH05
INV01435,CUST00614,2024-05-22 11:08:00,23.92,Card,CASH08
INV01436,CUST03095,2024-03-08 13:41:00,1736.03,Cash,CASH07
INV01437,CUST03538,2024-02-06 08:25:00,6222.52,UPI,CASH03
INV01438,CUST03924,2024-05-14 19:57:00,4053.15,Card,CASH03
INV01439,CUST03246,2024-01-05 16:18:00,787.91,Cash,CASH03
INV01440,CUST03739,2024-02-12 10:45:00,4145.49,Cash,CASH02
INV01441,CUST03433,2024-03-12 21:34:00,7125.84,Cash,CASH05
INV01442,CUST01027,2024-04-07 18:17:00,8132.14,UPI,CASH01
INV01443,CUST00580,2024-01-25 13:07:00,2177.74,Cash,CASH03
INV01444,CUST03148,2024-06-19 19:04:00,5570.34,Card,CASH06
INV01445,CUST03593,2024-02-09 10:42:00,10139.3,Card,CASH06
INV01446,CUST00664,2024-01-27 18:10:00,5618.14,Cash,CASH07
INV01447,CUST02060,2024-02-20 18:57:00,5405.73,UPI,CASH04
INV01448,CUST03101,2024-06-10 11:42:00,7801.48,Cash,CASH03
INV01449,CUST00079,2024-06-21 09:03:00,913.37,Card,CASH06
INV01450,CUST02989,2024-05-10 15:07:00,2546.52,Cash,CASH04
INV01451,CUST00832,2024-04-14 18:29:00,666.58,Card,CASH04
INV01452,CUST00169,2024-01-22 19:03:00,8504.15,Cash,CASH06
INV01453,CUST03308,2024-01-02 19:46:00,4362.84,Cash,CASH07
INV01454,CUST03624,2024-06-23 10:42:00,2416.6,Cash,CASH06
INV01455,CUST01116,2024-03-23 16:26:00,947.93,UPI,CASH04
INV01456,CUST03801,2024-04-26 18:51:00,10463.26,Cash,CASH06
INV01457,CUST03951,2024-04-23 12:23:00,5421.05,Card,CASH05
INV01458,CUST01396,2024-05-03 20:54:00,3628.3,Cash,CASH01
INV01459,CUST02479,2024-05-11 10:49:00,323.94,UPI,CASH07
INV01460,CUST02088,2024-05-26 16:02:00,5534.69,Cash,CASH06
INV01461,CUST01966,2024-04-06 10:41:00,8966.91,UPI,CASH06
INV01462,CUST01933,2024-04-24 19:20:00,81.14,Card,CASH02
INV01463,CUST03538,2024-05-13 21:41:00,1680.06,Card,CASH07
INV01464,CUST01493,2024-03-01 21:23:00,471.86,UPI,CASH02
INV01465,CUST00355,2024-01-29 19:38:00,2475.47,Card,CASH03
INV01466,CUST01030,2024-06-15 13:53:00,793.35,Cash,CASH08
INV01467,CUST01801,2024-01-07 11:17:00,1822.96,Card,CASH08
INV01468,CUST01435,2024-03-11 22:22:00,2970.45,UPI,CASH06
INV01469,CUST03431,2024-05-14 20:51:00,4265.9,Cash,CASH08
INV01470,CUST02169,2024-05-22 11:09:00,4268.42,Card,CASH04
INV01471,CUST03494,2024-03-17 21:49:00,1036.95,Cash,CASH07
INV01472,CUST02733,2024-03-30 19:32:00,6600.43,Card,CASH04
INV01473,CUST01341,2024-04-24 11:02:00,4264.04,Card,CASH07
INV01474,CUST00976,2024-03-09 15:06:00,7555.06,Card,CASH02
INV01475,CUST03608,2024-04-16 20:18:00,3671.05,UPI,CASH05
INV01476,CUST02902,2024-06-19 19:29:00,4559.61,Cash,CASH06
INV01477,CUST01948,2024-06-19 19:40:00,5119.18,Cash,CASH01
INV01478,CUST01801,2024-01-20 11:01:00,4609.08,Cash,CASH07
INV01479,CUST00217,2024-02-10 09:17:00,8234.36,Card,CASH06
INV01480,CUST01006,2024-05-13 22:23:00,1267.83,UPI,CASH08
INV01481,CUST01741,2024-03-23 22:22:00,5348.09,Cash,CASH07
INV01482,CUST01238,2024-03-31 13:35:00,3601.66,Cash,CASH04
INV01483,CUST02976,2024-01-16 19:03:00,2606.5,Card,CASH04
