ItemID,InvoiceID,BatchID,QuantitySold,PriceAtSale,LineTotal
ITM003780,INV01499,BAT00633,4,591.59,2366.36
ITM003781,INV01499,BAT02354,3,615.53,1846.59
ITM003782,INV01500,BAT04584,2,489.75,979.5
ITM003783,INV01501,BAT03009,4,775.13,3100.52
ITM003784,INV01501,BAT04808,4,898.69,3594.76
ITM003785,INV01502,BAT02966,3,487.55,1462.65
ITM003786,INV01502,BAT03563,5,765.07,3825.35
ITM003787,INV01502,BAT04820,3,67.49,202.47
ITM003788,INV01502,BAT05876,1,225.7,225.7
ITM003789,INV01503,BAT05627,4,971.04,3884.16
ITM003790,INV01503,BAT03626,2,270.66,541.32
ITM003791,INV01503,BAT04707,3,385.69,1157.07
ITM003792,INV01503,BAT04282,5,586.92,2934.6
ITM003793,INV01504,BAT04207,2,891.54,1783.08
ITM003794,INV01505,BAT04235,1,590.31,590.31
ITM003795,INV01506,BAT04101,5,369.56,1847.8
ITM003796,INV01506,BAT03748,4,315.17,1260.68
ITM003797,INV01507,BAT00556,2,648.08,1296.16
ITM003798,INV01507,BAT00182,1,537.33,537.33
ITM003799,INV01507,BAT04664,1,442.03,442.03
ITM003800,INV01507,BAT01553,2,651.29,1302.58
ITM003801,INV01508,BAT04299,1,724.14,724.14
ITM003802,INV01509,BAT05297,2,1045.22,2090.44
ITM003803,INV01510,BAT01972,5,495.4,2477.0
ITM003804,INV01511,BAT00875,3,1071.87,3215.61
ITM003805,INV01511,BAT03249,5,671.77,3358.85
ITM003806,INV01512,BAT03955,3,379.42,1138.26
ITM003807,INV01512,BAT03862,2,203.37,406.74
ITM003808,INV01513,BAT04338,2,622.08,1244.16
ITM003809,INV01514,BAT04198,3,964.71,2894.13
ITM003810,INV01514,BAT00727,1,356.45,356.45
ITM003811,INV01515,BAT02809,5,129.9,649.5
ITM003812,INV01515,BAT02516,4,586.05,2344.2
ITM003813,INV01516,BAT00128,1,359.59,359.59
ITM003814,INV01516,BAT04111,3,539.27,1617.81
ITM003815,INV01516,BAT00618,3,829.81,2489.43
ITM003816,INV01516,BAT02742,4,979.12,3916.48
ITM003817,INV01517,BAT04590,4,313.09,1252.36
ITM003818,INV01517,BAT04903,3,288.42,865.26
ITM003819,INV01517,BAT03853,1,793.79,793.79
ITM003820,INV01517,BAT01472,5,969.96,4849.8
ITM003821,INV01518,BAT02737,3,234.4,703.2
ITM003822,INV01518,BAT03260,4,59.66,238.64
ITM003823,INV01519,BAT03863,2,308.64,617.28
ITM003824,INV01520,BAT05220,1,492.07,492.07
ITM003825,INV01520,BAT02227,1,677.64,677.64
ITM003826,INV01520,BAT04708,4,147.28,589.12
ITM003827,INV01520,BAT00509,5,771.5,3857.5
ITM003828,INV01521,BAT03794,1,665.29,665.29
ITM003829,INV01521,BAT01409,2,373.29,746.58
ITM003830,INV01522,BAT02278,3,991.17,2973.51
ITM003831,INV01522,BAT03602,2,670.93,1341.86
ITM003832,INV01523,BAT00768,1,205.49,205.49
ITM003833,INV01524,BAT05177,1,391.98,391.98
ITM003834,INV01524,BAT02318,4,402.51,1610.04
ITM003835,INV01525,BAT00662,2,1038.79,2077.58
ITM003836,INV01525,BAT05442,3,688.21,2064.63
ITM003837,INV01525,BAT04064,2,780.42,1560.84
ITM003838,INV01525,BAT05628,1,391.95,391.95
ITM003839,INV01526,BAT02677,4,99.07,396.28
ITM003840,INV01526,BAT01781,3,640.21,1920.63
ITM003841,INV01526,BAT03695,3,387.83,1163.49
ITM003842,INV01526,BAT05565,3,830.95,2492.85
ITM003843,INV01527,BAT02101,4,865.08,3460.32
ITM003844,INV01528,BAT03996,3,500.6,1501.8
ITM003845,INV01529,BAT05386,1,181.09,181.09
ITM003846,INV01529,BAT05459,2,815.74,1631.48
ITM003847,INV01530,BAT00813,2,547.78,1095.56
ITM003848,INV01530,BAT03347,3,204.8,614.4
ITM003849,INV01531,BAT04389,5,409.13,2045.65
ITM003850,INV01531,BAT04645,1,605.62,605.62
ITM003851,INV01532,BAT00101,5,148.67,743.35
ITM003852,INV01532,BAT03171,3,340.85,1022.55
ITM003853,INV01533,BAT05112,2,423.63,847.26
ITM003854,INV01533,BAT01396,2,850.14,1700.28
ITM003855,INV01533,BAT03898,2,701.51,1403.02
ITM003856,INV01534,BAT04977,1,621.86,621.86
ITM003857,INV01535,BAT00186,5,353.65,1768.25
ITM003858,INV01536,BAT00082,1,373.39,373.39
ITM003859,INV01536,BAT05489,5,731.79,3658.95
ITM003860,INV01536,BAT05181,3,733.83,2201.49
ITM003861,INV01536,BAT01186,5,556.39,2781.95
ITM003862,INV01537,BAT01568,5,937.72,4688.6
ITM003863,INV01538,BAT00685,4,129.41,517.64
ITM003864,INV01538,BAT00504,1,905.71,905.71
ITM003865,INV01538,BAT01128,3,45.54,136.62
ITM003866,INV01539,BAT01118,5,522.64,2613.2
ITM003867,INV01539,BAT05641,3,306.53,919.59
ITM003868,INV01539,BAT00464,1,377.63,377.63
ITM003869,INV01539,BAT05704,1,439.61,439.61
ITM003870,INV01540,BAT03463,1,362.48,362.48
ITM003871,INV01541,BAT04242,5,552.44,2762.2
ITM003872,INV01541,BAT02515,2,192.93,385.86
ITM003873,INV01541,BAT04338,4,622.08,2488.32
ITM003874,INV01542,BAT02248,3,816.83,2450.49
ITM003875,INV01542,BAT01993,4,362.01,1448.04
ITM003876,INV01542,BAT02900,4,319.89,1279.56
ITM003877,INV01543,BAT00718,5,500.91,2504.55
ITM003878,INV01543,BAT01836,2,958.49,1916.98
ITM003879,INV01543,BAT02100,2,305.54,611.08
ITM003880,INV01543,BAT05306,2,363.42,726.84
ITM003881,INV01544,BAT05678,3,498.11,1494.33
ITM003882,INV01544,BAT03371,3,23.01,69.03
ITM003883,INV01545,BAT03007,3,128.74,386.22
ITM003884,INV01545,BAT04286,4,476.9,1907.6
ITM003885,INV01545,BAT03318,2,761.22,1522.44
ITM003886,INV01546,BAT03266,1,282.99,282.99
ITM003887,INV01546,BAT02419,4,478.57,1914.28
ITM003888,INV01546,BAT00084,4,964.76,3859.04
ITM003889,INV01546,BAT04276,5,875.2,4376.0
ITM003890,INV01547,BAT02245,1,820.85,820.85
ITM003891,INV01547,BAT03496,3,597.29,1791.87
ITM003892,INV01548,BAT01985,4,833.16,3332.64
ITM003893,INV01548,BAT04451,5,410.84,2054.2
ITM003894,INV01549,BAT02232,1,844.98,844.98
ITM003895,INV01549,BAT01707,3,294.1,882.3
ITM003896,INV01549,BAT05665,1,942.38,942.38
ITM003897,INV01550,BAT04356,1,611.69,611.69
ITM003898,INV01550,BAT03878,2,896.12,1792.24
ITM003899,INV01550,BAT03910,4,745.0,2980.0
ITM003900,INV01551,BAT02219,1,296.52,296.52
ITM003901,INV01552,BAT04019,5,339.11,1695.55
ITM003902,INV01552,BAT01024,4,623.83,2495.32
ITM003903,INV01552,BAT01649,1,602.15,602.15
ITM003904,INV01552,BAT05349,4,115.42,461.68
ITM003905,INV01553,BAT00775,1,776.29,776.29
ITM003906,INV01553,BAT01771,5,640.94,3204.7
ITM003907,INV01553,BAT04228,5,310.83,1554.15
ITM003908,INV01553,BAT04597,3,839.21,2517.63
ITM003909,INV01554,BAT02734,1,992.26,992.26
ITM003910,INV01554,BAT01512,2,465.03,930.06
ITM003911,INV01554,BAT04657,4,913.0,3652.0
ITM003912,INV01555,BAT02640,1,526.44,526.44
ITM003913,INV01555,BAT02118,4,617.45,2469.8
ITM003914,INV01556,BAT00395,5,770.64,3853.2
ITM003915,INV01556,BAT04651,5,51.21,256.05
ITM003916,INV01556,BAT00074,2,165.31,330.62
ITM003917,INV01556,BAT04379,1,822.34,822.34
ITM003918,INV01557,BAT00297,5,444.52,2222.6
ITM003919,INV01557,BAT05797,5,223.91,1119.55
ITM003920,INV01557,BAT01496,4,49.06,196.24
ITM003921,INV01557,BAT03976,4,997.23,3988.92
ITM003922,INV01558,BAT02009,1,326.38,326.38
ITM003923,INV01558,BAT04270,5,409.32,2046.6
ITM003924,INV01558,BAT05472,2,317.6,635.2
ITM003925,INV01558,BAT02222,1,438.75,438.75
ITM003926,INV01559,BAT02443,3,324.59,973.77
ITM003927,INV01559,BAT04877,3,209.33,627.99
ITM003928,INV01560,BAT02654,5,383.69,1918.45
ITM003929,INV01560,BAT02830,1,189.06,189.06
ITM003930,INV01560,BAT04910,2,303.91,607.82
ITM003931,INV01560,BAT01844,1,343.3,343.3
ITM003932,INV01561,BAT01638,2,481.69,963.38
ITM003933,INV01561,BAT05424,2,173.57,347.14
ITM003934,INV01561,BAT05974,1,875.02,875.02
ITM003935,INV01561,BAT00413,4,44.23,176.92
ITM003936,INV01562,BAT03567,4,79.63,318.52
ITM003937,INV01562,BAT05622,5,837.43,4187.15
ITM003938,INV01562,BAT03909,3,182.32,546.96
ITM003939,INV01562,BAT01291,1,93.11,93.11
ITM003940,INV01563,BAT03590,1,403.4,403.4
ITM003941,INV01563,BAT00355,1,458.49,458.49
ITM003942,INV01563,BAT02435,4,61.22,244.88
ITM003943,INV01564,BAT03416,5,78.55,392.75
ITM003944,INV01564,BAT05282,1,145.71,145.71
ITM003945,INV01565,BAT03233,3,74.47,223.41
ITM003946,INV01565,BAT01175,1,688.19,688.19
ITM003947,INV01566,BAT04296,2,386.21,772.42
ITM003948,INV01566,BAT02745,2,333.11,666.22
ITM003949,INV01566,BAT00135,4,608.93,2435.72
ITM003950,INV01567,BAT04935,4,293.3,1173.2
ITM003951,INV01567,BAT05513,5,942.63,4713.15
ITM003952,INV01568,BAT05572,2,283.86,567.72
ITM003953,INV01569,BAT05852,3,574.98,1724.94
ITM003954,INV01569,BAT02825,5,623.22,3116.1
ITM003955,INV01569,BAT04721,4,753.56,3014.24
ITM003956,INV01570,BAT04678,5,378.24,1891.2
ITM003957,INV01570,BAT02317,3,343.31,1029.93
ITM003958,INV01570,BAT05483,3,186.24,558.72
ITM003959,INV01570,BAT00055,1,446.52,446.52
ITM003960,INV01571,BAT04639,2,312.95,625.9
ITM003961,INV01571,BAT00107,1,628.0,628.0
ITM003962,INV01571,BAT01249,5,798.22,3991.1
ITM003963,INV01572,BAT04658,4,81.12,324.48
ITM003964,INV01572,BAT05208,1,207.76,207.76
ITM003965,INV01573,BAT00011,5,653.76,3268.8
ITM003966,INV01573,BAT05238,4,54.53,218.12
ITM003967,INV01573,BAT00097,2,604.81,1209.62
ITM003968,INV01574,BAT01643,2,731.53,1463.06
ITM003969,INV01574,BAT02354,4,615.53,2462.12
ITM003970,INV01574,BAT03470,4,162.74,650.96
ITM003971,INV01575,BAT03342,4,75.44,301.76
ITM003972,INV01575,BAT02378,3,941.25,2823.75
ITM003973,INV01575,BAT01102,3,470.32,1410.96
ITM003974,INV01576,BAT01132,2,413.72,827.44
ITM003975,INV01576,BAT05506,3,362.0,1086.0
ITM003976,INV01576,BAT04171,4,847.56,3390.24
ITM003977,INV01577,BAT04517,2,494.2,988.4
ITM003978,INV01577,BAT00708,5,259.17,1295.85
ITM003979,INV01577,BAT01765,5,762.62,3813.1
ITM003980,INV01577,BAT05789,3,820.91,2462.73
ITM003981,INV01578,BAT00429,4,278.72,1114.88
ITM003982,INV01579,BAT00643,5,316.64,1583.2
ITM003983,INV01579,BAT05522,4,78.34,313.36
ITM003984,INV01579,BAT03412,5,738.61,3693.05
ITM003985,INV01580,BAT00058,2,769.86,1539.72
ITM003986,INV01580,BAT02344,2,815.34,1630.68
ITM003987,INV01581,BAT03171,3,340.85,1022.55
ITM003988,INV01581,BAT03826,4,838.02,3352.08
ITM003989,INV01581,BAT01176,1,258.21,258.21
ITM003990,INV01582,BAT04461,3,374.58,1123.74
ITM003991,INV01583,BAT04710,2,877.95,1755.9
ITM003992,INV01583,BAT01483,3,966.48,2899.44
ITM003993,INV01584,BAT00553,3,655.79,1967.37
ITM003994,INV01584,BAT05580,3,935.76,2807.28
ITM003995,INV01584,BAT00792,1,437.58,437.58
ITM003996,INV01585,BAT01530,2,618.84,1237.68
ITM003997,INV01586,BAT03609,3,953.89,2861.67
ITM003998,INV01586,BAT01054,3,705.44,2116.32
ITM003999,INV01586,BAT04527,5,317.75,1588.75
ITM004000,INV01587,BAT00488,1,27.91,27.91
ITM004001,INV01588,BAT05992,2,844.2,1688.4
ITM004002,INV01588,BAT05773,2,581.34,1162.68
ITM004003,INV01588,BAT02495,5,459.87,2299.35
ITM004004,INV01588,BAT04543,2,102.87,205.74
ITM004005,INV01589,BAT00609,3,927.61,2782.83
ITM004006,INV01589,BAT02184,3,455.16,1365.48
ITM004007,INV01589,BAT00038,4,420.05,1680.2
ITM004008,INV01589,BAT01888,5,299.02,1495.1
ITM004009,INV01590,BAT03167,2,67.87,135.74
ITM004010,INV01590,BAT02323,5,318.5,1592.5
ITM004011,INV01590,BAT03863,4,308.64,1234.56
ITM004012,INV01590,BAT03106,1,438.07,438.07
ITM004013,INV01591,BAT03372,5,258.34,1291.7
ITM004014,INV01591,BAT00309,3,411.54,1234.62
ITM004015,INV01591,BAT00050,3,386.73,1160.19
ITM004016,INV01591,BAT02814,2,153.06,306.12
ITM004017,INV01592,BAT02943,5,313.49,1567.45
ITM004018,INV01592,BAT03316,1,650.27,650.27
ITM004019,INV01592,BAT04371,3,832.02,2496.06
ITM004020,INV01593,BAT03108,3,175.47,526.41
ITM004021,INV01593,BAT00211,3,663.83,1991.49
ITM004022,INV01593,BAT02432,2,457.45,914.9
ITM004023,INV01593,BAT04613,5,405.19,2025.95
ITM004024,INV01594,BAT00465,1,902.58,902.58
ITM004025,INV01594,BAT00971,4,318.24,1272.96
ITM004026,INV01594,BAT03739,4,416.21,1664.84
ITM004027,INV01595,BAT02117,1,842.36,842.36
ITM004028,INV01595,BAT00894,3,485.99,1457.97
ITM004029,INV01596,BAT00948,3,80.46,241.38
ITM004030,INV01596,BAT00955,2,127.41,254.82
ITM004031,INV01596,BAT01804,3,327.84,983.52
ITM004032,INV01596,BAT05096,5,817.26,4086.3
ITM004033,INV01597,BAT01098,2,604.46,1208.92
ITM004034,INV01598,BAT01671,3,415.36,1246.08
ITM004035,INV01599,BAT05491,5,912.24,4561.2
ITM004036,INV01599,BAT03764,3,314.35,943.05
ITM004037,INV01599,BAT03069,3,217.13,651.39
ITM004038,INV01600,BAT05256,5,636.63,3183.15
ITM004039,INV01600,BAT01140,5,240.96,1204.8
ITM004040,INV01601,BAT03276,2,903.15,1806.3
ITM004041,INV01601,BAT04153,3,85.23,255.69
ITM004042,INV01602,BAT01733,1,134.96,134.96
ITM004043,INV01603,BAT01771,4,640.94,2563.76
ITM004044,INV01604,BAT03996,5,500.6,2503.0
ITM004045,INV01605,BAT04839,4,240.57,962.28
ITM004046,INV01606,BAT03089,3,406.1,1218.3
ITM004047,INV01606,BAT01763,2,140.18,280.36
ITM004048,INV01606,BAT04396,2,637.75,1275.5
ITM004049,INV01607,BAT04423,3,473.67,1421.01
ITM004050,INV01607,BAT01354,2,286.27,572.54
ITM004051,INV01608,BAT01068,5,599.0,2995.0
ITM004052,INV01609,BAT04315,4,602.62,2410.48
ITM004053,INV01609,BAT01015,4,173.07,692.28
ITM004054,INV01609,BAT02204,3,13.72,41.16
ITM004055,INV01610,BAT00897,5,75.0,375.0
ITM004056,INV01610,BAT00043,1,486.28,486.28
ITM004057,INV01610,BAT01734,1,225.73,225.73
ITM004058,INV01610,BAT01301,1,500.0,500.0
ITM004059,INV01611,BAT03707,5,798.27,3991.35
ITM004060,INV01612,BAT00549,3,802.33,2406.99
ITM004061,INV01612,BAT02486,5,617.15,3085.75
ITM004062,INV01612,BAT05048,2,684.82,1369.64
ITM004063,INV01612,BAT02850,5,142.19,710.95
ITM004064,INV01613,BAT03840,3,822.9,2468.7
ITM004065,INV01613,BAT01360,3,670.35,2011.05
ITM004066,INV01614,BAT05599,4,813.64,3254.56
ITM004067,INV01614,BAT02950,4,329.39,1317.56
ITM004068,INV01614,BAT05270,5,507.67,2538.35
ITM004069,INV01615,BAT01452,4,765.04,3060.16
ITM004070,INV01615,BAT03975,1,473.8,473.8
ITM004071,INV01616,BAT05010,2,15.06,30.12
ITM004072,INV01616,BAT04298,1,842.65,842.65
ITM004073,INV01617,BAT05316,1,12.69,12.69
ITM004074,INV01617,BAT03121,4,670.46,2681.84
ITM004075,INV01618,BAT03854,4,818.97,3275.88
ITM004076,INV01618,BAT04838,1,214.02,214.02
ITM004077,INV01618,BAT05543,5,145.0,725.0
ITM004078,INV01618,BAT04196,5,780.22,3901.1
ITM004079,INV01619,BAT02470,4,341.72,1366.88
ITM004080,INV01619,BAT01705,1,611.75,611.75
ITM004081,INV01619,BAT05811,4,519.72,2078.88
ITM004082,INV01619,BAT01169,4,749.02,2996.08
ITM004083,INV01620,BAT00394,2,356.15,712.3
ITM004084,INV01620,BAT01445,5,269.55,1347.75
ITM004085,INV01620,BAT00716,2,436.15,872.3
ITM004086,INV01621,BAT05604,1,622.6,622.6
ITM004087,INV01621,BAT02440,2,595.78,1191.56
ITM004088,INV01622,BAT04942,1,572.39,572.39
ITM004089,INV01622,BAT04323,1,924.19,924.19
ITM004090,INV01623,BAT02295,2,827.07,1654.14
ITM004091,INV01624,BAT01521,1,779.0,779.0
ITM004092,INV01624,BAT05888,1,160.59,160.59
ITM004093,INV01624,BAT00591,2,253.82,507.64
ITM004094,INV01624,BAT03198,2,249.17,498.34
ITM004095,INV01625,BAT04167,2,332.86,665.72
ITM004096,INV01625,BAT01116,4,902.77,3611.08
ITM004097,INV01625,BAT01402,4,33.02,132.08
ITM004098,INV01625,BAT03041,2,190.04,380.08
ITM004099,INV01626,BAT01311,5,887.7,4438.5
ITM004100,INV01626,BAT00022,4,614.06,2456.24
ITM004101,INV01626,BAT00628,1,266.35,266.35
ITM004102,INV01626,BAT00529,1,660.12,660.12
ITM004103,INV01627,BAT01163,4,46.13,184.52
ITM004104,INV01627,BAT02137,5,532.91,2664.55
ITM004105,INV01627,BAT05347,4,446.6,1786.4
ITM004106,INV01628,BAT03563,3,765.07,2295.21
ITM004107,INV01628,BAT03781,5,81.87,409.35
ITM004108,INV01628,BAT02608,3,212.71,638.13
ITM004109,INV01628,BAT04653,2,827.7,1655.4
ITM004110,INV01629,BAT00666,2,859.63,1719.26
ITM004111,INV01629,BAT03649,3,435.94,1307.82
ITM004112,INV01629,BAT02921,3,760.25,2280.75
ITM004113,INV01629,BAT03785,2,61.05,122.1
ITM004114,INV01630,BAT00490,1,963.79,963.79
ITM004115,INV01631,BAT03229,1,537.77,537.77
ITM004116,INV01632,BAT03180,2,459.59,919.18
ITM004117,INV01632,BAT04454,3,530.76,1592.28
ITM004118,INV01633,BAT00089,4,197.26,789.04
ITM004119,INV01633,BAT05361,1,390.33,390.33
ITM004120,INV01634,BAT00280,5,732.56,3662.8
ITM004121,INV01634,BAT03187,3,902.17,2706.51
ITM004122,INV01634,BAT02386,2,543.24,1086.48
ITM004123,INV01635,BAT01873,1,252.88,252.88
ITM004124,INV01635,BAT04490,5,472.96,2364.8
ITM004125,INV01635,BAT04214,2,83.37,166.74
ITM004126,INV01635,BAT01458,3,461.26,1383.78
ITM004127,INV01636,BAT01932,3,1011.21,3033.63
ITM004128,INV01637,BAT03218,5,951.47,4757.35
ITM004129,INV01637,BAT01540,1,637.0,637.0
ITM004130,INV01637,BAT02133,4,974.14,3896.56
ITM004131,INV01638,BAT05179,5,928.12,4640.6
ITM004132,INV01638,BAT01879,5,348.98,1744.9
ITM004133,INV01639,BAT05440,2,268.96,537.92
ITM004134,INV01640,BAT00977,3,215.34,646.02
ITM004135,INV01641,BAT01866,3,293.96,881.88
ITM004136,INV01641,BAT02362,3,673.06,2019.18
ITM004137,INV01642,BAT04368,4,327.45,1309.8
ITM004138,INV01642,BAT03606,1,991.76,991.76
ITM004139,INV01642,BAT03028,1,16.04,16.04
ITM004140,INV01642,BAT04795,5,715.07,3575.35
ITM004141,INV01643,BAT00948,2,80.46,160.92
ITM004142,INV01643,BAT04328,1,71.23,71.23
ITM004143,INV01643,BAT01386,1,63.96,63.96
ITM004144,INV01644,BAT04037,1,592.02,592.02
ITM004145,INV01645,BAT00090,4,791.93,3167.72
ITM004146,INV01645,BAT03801,2,560.05,1120.1
ITM004147,INV01645,BAT00155,1,610.74,610.74
ITM004148,INV01646,BAT04909,1,503.18,503.18
ITM004149,INV01647,BAT05532,2,513.72,1027.44
ITM004150,INV01647,BAT03152,3,93.8,281.4
ITM004151,INV01647,BAT03461,2,73.6,147.2
ITM004152,INV01648,BAT01747,1,529.41,529.41
ITM004153,INV01648,BAT03976,2,997.23,1994.46
ITM004154,INV01649,BAT02352,1,647.66,647.66
ITM004155,INV01649,BAT03262,4,416.45,1665.8
ITM004156,INV01649,BAT03398,5,357.41,1787.05
ITM004157,INV01650,BAT04012,2,192.06,384.12
ITM004158,INV01650,BAT04677,3,325.03,975.09
ITM004159,INV01651,BAT01679,1,63.21,63.21
ITM004160,INV01651,BAT00803,4,896.17,3584.68
ITM004161,INV01652,BAT04288,2,433.08,866.16
ITM004162,INV01652,BAT04156,3,619.27,1857.81
ITM004163,INV01652,BAT00164,2,224.37,448.74
ITM004164,INV01652,BAT04118,1,747.75,747.75
ITM004165,INV01653,BAT01176,5,258.21,1291.05
ITM004166,INV01653,BAT04144,1,442.99,442.99
ITM004167,INV01653,BAT04756,5,252.92,1264.6
ITM004168,INV01654,BAT04001,5,253.93,1269.65
ITM004169,INV01654,BAT04216,5,334.74,1673.7
ITM004170,INV01654,BAT03546,2,654.3,1308.6
ITM004171,INV01654,BAT05860,1,662.22,662.22
ITM004172,INV01655,BAT03718,3,943.32,2829.96
ITM004173,INV01656,BAT05263,4,290.13,1160.52
ITM004174,INV01657,BAT03328,1,875.16,875.16
ITM004175,INV01657,BAT03784,1,704.43,704.43
ITM004176,INV01657,BAT04324,3,710.77,2132.31
ITM004177,INV01658,BAT05948,4,178.23,712.92
ITM004178,INV01659,BAT03979,1,449.91,449.91
ITM004179,INV01659,BAT04528,2,1033.59,2067.18
ITM004180,INV01660,BAT04886,1,816.24,816.24
ITM004181,INV01660,BAT05392,3,579.5,1738.5
ITM004182,INV01660,BAT01908,1,245.16,245.16
ITM004183,INV01661,BAT02482,1,290.95,290.95
ITM004184,INV01662,BAT01183,5,22.52,112.6
ITM004185,INV01663,BAT03681,1,334.27,334.27
ITM004186,INV01663,BAT04117,3,435.67,1307.01
ITM004187,INV01663,BAT04907,4,231.57,926.28
ITM004188,INV01663,BAT02692,1,40.14,40.14
ITM004189,INV01664,BAT00571,5,270.32,1351.6
ITM004190,INV01664,BAT04783,1,506.03,506.03
ITM004191,INV01664,BAT01569,1,299.99,299.99
ITM004192,INV01665,BAT03838,2,257.49,514.98
ITM004193,INV01665,BAT03384,4,894.01,3576.04
ITM004194,INV01665,BAT01525,4,507.25,2029.0
ITM004195,INV01666,BAT04488,5,1048.53,5242.65
ITM004196,INV01666,BAT05306,3,363.42,1090.26
ITM004197,INV01666,BAT02772,5,894.06,4470.3
ITM004198,INV01666,BAT02241,5,1093.68,5468.4
ITM004199,INV01667,BAT03133,4,462.75,1851.0
ITM004200,INV01667,BAT03030,3,393.39,1180.17
ITM004201,INV01668,BAT02999,5,539.68,2698.4
ITM004202,INV01669,BAT03195,4,959.65,3838.6
ITM004203,INV01669,BAT01365,1,815.76,815.76
ITM004204,INV01669,BAT03359,2,746.72,1493.44
ITM004205,INV01670,BAT01160,1,47.08,47.08
ITM004206,INV01671,BAT02752,1,91.83,91.83
ITM004207,INV01672,BAT01589,1,939.74,939.74
ITM004208,INV01672,BAT00205,3,188.32,564.96
ITM004209,INV01672,BAT03307,2,575.91,1151.82
ITM004210,INV01673,BAT03618,2,460.54,921.08
ITM004211,INV01673,BAT04683,4,673.77,2695.08
ITM004212,INV01673,BAT05850,4,789.11,3156.44
ITM004213,INV01673,BAT03777,3,332.09,996.27
ITM004214,INV01674,BAT05079,1,494.06,494.06
ITM004215,INV01675,BAT03414,2,347.1,694.2
ITM004216,INV01676,BAT02567,1,72.12,72.12
ITM004217,INV01677,BAT02159,5,482.78,2413.9
ITM004218,INV01678,BAT00973,2,864.54,1729.08
ITM004219,INV01678,BAT05312,3,898.31,2694.93
ITM004220,INV01678,BAT03111,4,789.26,3157.04
ITM004221,INV01679,BAT02655,5,26.88,134.4
ITM004222,INV01679,BAT05414,1,641.8,641.8
ITM004223,INV01679,BAT03955,2,379.42,758.84
ITM004224,INV01680,BAT05121,5,446.49,2232.45
ITM004225,INV01680,BAT03899,1,104.41,104.41
ITM004226,INV01680,BAT02392,4,877.09,3508.36
ITM004227,INV01681,BAT00913,2,276.16,552.32
ITM004228,INV01681,BAT03383,5,619.78,3098.9
ITM004229,INV01681,BAT00759,2,566.88,1133.76
ITM004230,INV01681,BAT00328,3,740.92,2222.76
ITM004231,INV01682,BAT03965,3,690.77,2072.31
ITM004232,INV01682,BAT05937,4,215.71,862.84
ITM004233,INV01683,BAT00464,1,377.63,377.63
ITM004234,INV01683,BAT04428,2,660.84,1321.68
ITM004235,INV01684,BAT00752,3,279.78,839.34
ITM004236,INV01684,BAT05775,4,463.64,1854.56
ITM004237,INV01684,BAT04662,2,515.32,1030.64
ITM004238,INV01685,BAT05067,1,368.06,368.06
ITM004239,INV01685,BAT04644,5,142.92,714.6
ITM004240,INV01685,BAT05537,1,72.09,72.09
ITM004241,INV01685,BAT01093,3,492.93,1478.79
ITM004242,INV01686,BAT03976,5,997.23,4986.15
ITM004243,INV01686,BAT03588,1,834.91,834.91
ITM004244,INV01687,BAT02547,5,338.5,1692.5
ITM004245,INV01687,BAT04210,5,676.72,3383.6
ITM004246,INV01687,BAT03735,2,209.03,418.06
ITM004247,INV01688,BAT03440,4,455.55,1822.2
ITM004248,INV01689,BAT05788,2,86.5,173.0
ITM004249,INV01689,BAT02255,4,344.39,1377.56
ITM004250,INV01690,BAT00772,5,108.43,542.15
ITM004251,INV01690,BAT04287,2,537.36,1074.72
ITM004252,INV01691,BAT05522,4,78.34,313.36
ITM004253,INV01691,BAT03583,5,162.11,810.55
ITM004254,INV01691,BAT05645,3,182.83,548.49
ITM004255,INV01691,BAT03221,3,21.41,64.23
ITM004256,INV01692,BAT02810,2,947.49,1894.98
ITM004257,INV01692,BAT01127,4,702.92,2811.68
ITM004258,INV01692,BAT05628,2,391.95,783.9
ITM004259,INV01693,BAT00140,2,831.25,1662.5
ITM004260,INV01693,BAT04004,4,658.99,2635.96
ITM004261,INV01693,BAT04762,4,102.34,409.36
ITM004262,INV01694,BAT03087,1,244.59,244.59
ITM004263,INV01694,BAT02945,5,220.15,1100.75
ITM004264,INV01695,BAT00810,5,272.41,1362.05
ITM004265,INV01695,BAT04751,5,576.52,2882.6
ITM004266,INV01696,BAT04455,5,953.78,4768.9
ITM004267,INV01697,BAT05838,2,35.58,71.16
ITM004268,INV01697,BAT03662,2,353.7,707.4
ITM004269,INV01697,BAT03872,5,661.6,3308.0
ITM004270,INV01698,BAT03185,5,681.58,3407.9
ITM004271,INV01698,BAT02827,2,201.12,402.24
ITM004272,INV01699,BAT02463,2,300.89,601.78
ITM004273,INV01699,BAT01934,5,591.65,2958.25
ITM004274,INV01699,BAT05167,3,434.25,1302.75
ITM004275,INV01699,BAT02688,2,132.27,264.54
ITM004276,INV01700,BAT01034,4,472.17,1888.68
ITM004277,INV01700,BAT03753,2,169.56,339.12
ITM004278,INV01700,BAT03305,1,291.6,291.6
ITM004279,INV01701,BAT01724,2,47.69,95.38
ITM004280,INV01702,BAT05313,4,338.49,1353.96
ITM004281,INV01702,BAT02304,3,220.61,661.83
ITM004282,INV01702,BAT04544,3,680.74,2042.22
ITM004283,INV01703,BAT03048,3,457.7,1373.1
ITM004284,INV01704,BAT05930,4,695.24,2780.96
ITM004285,INV01704,BAT02266,1,850.57,850.57
ITM004286,INV01705,BAT04419,5,73.28,366.4
