BatchID,MedicineID,SupplierName,StockQuantity,WholesalePrice,RetailPrice,ManufactureDate,ExpiryDate
BAT04432,MED5449,Apex Medicals,15,452.28,615.02,2023-09-15,2026-07-22
BAT04433,MED1713,Torrent Pharmaceuticals Ltd,180,88.0,110.32,2023-09-17,2026-05-21
BAT04434,MED5944,Atos Lifesciences Pvt Ltd,455,603.65,765.13,2023-12-28,2025-11-18
BAT04435,MED1627,Global Pharma Supply,80,688.54,863.13,2023-04-24,2024-10-18
BAT04436,MED2619,Cipla Ltd,319,751.34,1036.56,2023-04-12,2026-01-18
BAT04437,MED5360,FDC Ltd,259,754.89,935.78,2023-02-05,2025-04-06
BAT04438,MED0718,Wockhardt Ltd,275,689.46,806.75,2023-11-03,2026-02-26
BAT04439,MED2047,Disecure Pharma,276,19.31,23.41,2023-12-23,2025-10-16
BAT04440,MED1570,Global Pharma Supply,82,742.97,861.27,2023-07-01,2024-11-20
BAT04441,MED2101,Libra Drugs India Pvt Ltd,90,741.17,919.85,2023-03-23,2026-02-14
BAT04442,MED1864,Global Pharma Supply,29,340.56,425.25,2023-04-10,2025-04-24
BAT04443,MED5228,MedLife Distributors,207,305.43,417.97,2023-07-23,2025-03-04
BAT04444,MED2236,Surelife Healthcare Pvt Ltd,155,74.79,102.92,2023-11-30,2025-05-10
BAT04445,MED1484,Global Pharma Supply,351,321.48,396.01,2023-04-20,2025-03-16
BAT04446,MED3295,Vaxova Drugs Pvt Ltd,318,421.79,505.35,2023-02-14,2024-02-22
BAT04447,MED3131,Global Pharma Supply,120,130.31,172.65,2023-08-12,2025-01-04
BAT04448,MED5880,Dermacia Healthcare,13,793.77,996.5,2023-10-28,2025-01-08
BAT04449,MED5588,Global Pharma Supply,398,54.51,68.82,2023-05-09,2025-03-14
BAT04450,MED0397,Amwill Healthcare Pvt Ltd,209,794.26,1110.09,2023-05-30,2025-10-29
BAT04451,MED3878,Global Pharma Supply,193,522.2,681.67,2023-10-28,2025-12-11
BAT04452,MED2716,Apex Medicals,22,678.36,848.71,2023-06-28,2025-09-01
BAT04453,MED1997,MedLife Distributors,406,777.66,1063.74,2023-01-13,2025-03-16
BAT04454,MED1735,Mint Life Sciences Pvt Ltd,246,222.9,277.62,2023-01-20,2024-08-03
BAT04455,MED5146,Global Pharma Supply,101,169.2,217.02,2023-12-04,2025-08-27
BAT04456,MED5191,Apex Medicals,72,534.16,742.03,2023-04-11,2024-08-16
BAT04457,MED1992,Global Pharma Supply,255,721.99,830.38,2023-05-25,2025-05-08
BAT04458,MED3861,Coral Pharmaceuticals Pvt Ltd,192,593.93,735.93,2023-02-24,2025-04-23
BAT04459,MED2576,Deify Pharma,61,163.83,206.77,2023-10-10,2026-08-09
BAT04460,MED4915,MedLife Distributors,203,246.29,289.81,2023-02-16,2025-06-15
BAT04461,MED3763,Hopewell Remedies,143,430.98,530.99,2023-06-17,2025-02-23
BAT04462,MED4101,Macleods Pharmaceuticals Ltd,362,498.46,616.57,2023-06-20,2025-07-20
BAT04463,MED1121,Global Pharma Supply,381,672.25,835.88,2023-04-04,2025-06-03
BAT04464,MED1822,Dashak Pharmaceuticals Pvt Ltd,40,587.3,676.56,2023-08-01,2026-03-11
BAT04465,MED1075,MedLife Distributors,434,396.4,554.88,2023-11-14,2026-04-20
BAT04466,MED5079,Cosmic Life Sciences,182,578.17,798.98,2023-09-18,2025-06-17
BAT04467,MED0828,Aristo Pharmaceuticals Pvt Ltd,440,430.98,511.89,2023-03-27,2024-05-01
BAT04468,MED0774,Login Pharma Pub Pvt Ltd,56,166.76,215.37,2023-06-04,2025-08-06
BAT04469,MED5375,Raxin Healthcare,340,468.01,587.76,2023-09-28,2025-01-10
BAT04470,MED2803,Novostart Life Sciences,43,284.96,395.22,2023-12-23,2026-01-25
BAT04471,MED2445,Acron Pharmaceuticals,168,757.03,1041.15,2023-07-13,2026-02-28
BAT04472,MED3507,MedLife Distributors,315,736.07,1009.93,2023-10-28,2026-02-02
BAT04473,MED2350,MedLife Distributors,244,74.81,90.66,2023-07-19,2025-09-17
BAT04474,MED5684,MedLife Distributors,268,206.18,267.44,2023-08-07,2026-01-19
BAT04475,MED1806,Yami Pharma,222,664.71,765.25,2023-02-16,2024-06-04
BAT04476,MED4394,Global Pharma Supply,24,731.5,965.24,2023-09-18,2024-09-27
BAT04477,MED3846,Innovexia Life Sciences Pvt Ltd,338,435.65,544.06,2023-01-12,2025-03-24
BAT04478,MED3064,Global Pharma Supply,167,732.67,999.09,2023-06-09,2026-01-02
BAT04479,MED0983,J24 Healthcare,254,33.78,44.32,2023-06-02,2024-09-18
BAT04480,MED1569,MedLife Distributors,104,624.09,791.46,2023-04-23,2025-03-10
BAT04481,MED5535,Zalix Pharmaceuticals Pvt Ltd,308,547.0,750.6,2023-11-23,2025-03-07
BAT04482,MED5066,Shreya Life Sciences Pvt Ltd,320,501.49,642.65,2023-06-17,2024-12-05
BAT04483,MED1730,MedLife Distributors,419,306.26,405.95,2023-04-26,2025-02-19
BAT04484,MED5580,MedLife Distributors,13,540.4,704.19,2023-08-30,2026-01-11
BAT04485,MED0104,Global Pharma Supply,29,496.09,575.4,2023-04-30,2026-01-27
BAT04486,MED2996,Lewis Bioserch Pharma Pvt Ltd,291,69.63,96.16,2023-09-26,2025-11-08
BAT04487,MED1912,Global Pharma Supply,429,420.55,506.07,2023-12-30,2026-01-17
BAT04488,MED0679,MedLife Distributors,148,63.88,87.0,2023-04-20,2025-02-20
BAT04489,MED2413,Elder Pharmaceuticals Ltd,340,686.56,939.22,2023-09-18,2025-07-08
BAT04490,MED0057,MedLife Distributors,199,184.56,219.38,2023-07-06,2024-11-10
BAT04491,MED2799,Global Pharma Supply,294,58.67,81.03,2023-12-25,2025-12-23
BAT04492,MED5945,Apple Bio-Medics Ltd,27,576.84,752.0,2023-08-04,2025-02-18
BAT04493,MED2434,Harrison Healthcare,397,303.44,356.19,2023-11-29,2025-05-21
BAT04494,MED1572,Intas Pharmaceuticals Ltd,328,481.01,558.03,2023-06-29,2024-08-02
BAT04495,MED1807,Apex Medicals,429,469.94,651.76,2023-08-09,2025-08-29
BAT04496,MED2091,Levin Life Sciences Pvt Ltd,371,363.42,446.61,2023-12-30,2026-09-25
BAT04497,MED2056,Acmedix Pharma Llp,40,543.42,688.34,2023-10-10,2025-11-27
BAT04498,MED3043,Arsun Health Care Pvt Ltd,347,389.45,530.26,2023-07-15,2025-07-23
BAT04499,MED3265,Apex Medicals,183,398.96,509.5,2023-10-25,2026-10-10
BAT04500,MED5433,Zunison Healthcare,205,103.48,124.18,2023-12-13,2026-06-01
BAT04501,MED0724,MedLife Distributors,394,521.18,682.19,2023-08-16,2025-09-09
BAT04502,MED4807,Europa Healthcare Pvt Ltd,13,444.86,589.2,2023-02-24,2024-10-21
BAT04503,MED0645,Global Pharma Supply,496,29.19,34.05,2023-11-03,2026-10-03
BAT04504,MED0291,Nova Indus Pharmaceuticals,178,152.27,199.1,2023-06-24,2024-10-12
BAT04505,MED4395,Vestal Healthcare,248,400.48,488.75,2023-10-31,2025-10-02
BAT04506,MED1235,Koye Pharmaceuticals Pvt Ltd,269,596.38,805.92,2023-06-23,2024-08-16
BAT04507,MED2743,Axis Life Science Pvt Ltd,243,14.79,19.95,2023-11-17,2026-06-10
BAT04508,MED3111,Reliance Formulation Pvt Ltd,34,608.15,824.44,2023-05-11,2024-12-30
BAT04509,MED3564,Gufic Bioscience Ltd,336,524.79,655.2,2023-06-14,2024-11-08
BAT04510,MED3197,Syntonic Life Sciences,208,278.11,336.7,2023-04-01,2025-06-18
BAT04511,MED4993,Alexpen Remedies,194,499.33,610.33,2023-07-25,2025-12-22
BAT04512,MED4410,Global Pharma Supply,476,691.83,871.57,2023-12-19,2025-06-14
BAT04513,MED1451,Akumentis Healthcare Ltd,347,40.9,53.48,2023-06-09,2025-01-21
BAT04514,MED2093,Global Pharma Supply,120,297.43,387.2,2023-07-30,2024-12-24
BAT04515,MED3254,Sun Pharmaceutical Industries Ltd,14,349.34,428.99,2023-07-07,2024-11-05
BAT04516,MED2856,Innovative Life Sciences Pvt Ltd,226,784.49,953.87,2023-02-10,2024-04-27
BAT04517,MED5121,MedLife Distributors,185,510.79,609.81,2023-04-15,2025-02-13
BAT04518,MED4675,MedLife Distributors,310,268.72,315.76,2023-11-17,2025-12-22
BAT04519,MED4816,MedLife Distributors,500,280.82,371.88,2023-10-22,2025-07-13
BAT04520,MED4205,Aanav Healthcare Pvt Ltd,69,445.06,615.04,2023-07-14,2024-10-28
BAT04521,MED0018,Global Pharma Supply,184,440.83,557.89,2023-12-13,2025-10-14
BAT04522,MED4614,Sans Pharma,172,701.82,896.57,2023-12-01,2025-03-27
BAT04523,MED0324,Apex Medicals,377,645.06,803.94,2023-12-17,2026-02-16
BAT04524,MED2820,Novartis India Ltd,37,228.55,272.46,2023-04-03,2025-02-16
BAT04525,MED2528,Alkem Laboratories Ltd,368,413.71,566.85,2023-05-06,2024-07-01
BAT04526,MED5769,MedLife Distributors,368,577.71,753.87,2023-02-18,2025-07-06
BAT04527,MED5432,Apex Medicals,71,86.71,100.79,2023-12-30,2025-04-26
BAT04528,MED3810,Global Pharma Supply,381,65.7,88.41,2023-05-06,2026-03-31
BAT04529,MED3438,Orange Biotech Pvt Ltd,28,37.56,44.88,2023-10-10,2025-01-16
BAT04530,MED3620,Wockhardt Ltd,324,215.61,287.33,2023-08-17,2024-09-04
BAT04531,MED5961,Ethinext Pharma,330,101.64,129.81,2023-08-14,2025-05-07
BAT04532,MED1593,Alpa Laboratories Ltd,83,346.15,476.37,2023-06-02,2024-11-17
BAT04533,MED4986,Lupin Ltd,206,36.47,43.39,2023-09-14,2026-06-19
BAT04534,MED2833,Global Pharma Supply,101,669.7,855.18,2023-02-06,2026-01-16
BAT04535,MED3492,Orgus Health Care Pvt Ltd,63,403.0,530.88,2023-05-21,2025-01-29
BAT04536,MED4732,Minii Life Sciences Pvt Ltd,306,343.9,436.41,2023-07-04,2025-03-25
BAT04537,MED5700,Minzel Pharmaceutical Pvt Ltd,321,51.82,61.44,2023-09-21,2024-12-04
BAT04538,MED4581,Apex Medicals,430,57.02,76.72,2023-09-27,2024-10-21
BAT04539,MED2328,Lupin Ltd,12,570.3,731.37,2023-10-14,2025-08-07
BAT04540,MED0296,Larion Life Sciences Pvt Ltd,282,238.34,277.91,2023-08-31,2026-04-15
BAT04541,MED0469,Apex Medicals,110,223.88,261.07,2023-06-03,2024-12-12
BAT04542,MED4000,Solveig Life Sciences Pvt Ltd,427,147.13,169.88,2023-09-25,2025-10-07
BAT04543,MED3822,Zeelab Pharmacy Pvt Ltd,485,644.58,790.51,2023-05-20,2025-06-14
BAT04544,MED0847,Innovative Pharmaceuticals Pvt Ltd,160,698.78,849.54,2023-11-22,2025-03-02
BAT04545,MED4189,Medley Pharmaceuticals Ltd,253,503.61,585.6,2023-01-04,2025-07-17
BAT04546,MED2515,MedLife Distributors,314,604.27,826.95,2023-01-28,2025-03-27
BAT04547,MED0902,Divine Savior Pvt Ltd,176,319.38,405.73,2023-11-05,2025-07-11
BAT04548,MED1329,Global Pharma Supply,426,100.33,138.1,2023-08-03,2025-09-09
BAT04549,MED5555,Sanofi India Ltd,352,224.75,271.99,2023-10-01,2026-08-24
BAT04550,MED1172,MedLife Distributors,245,598.68,808.57,2023-03-14,2026-02-03
BAT04551,MED4961,Elder Pharmaceuticals Ltd,474,485.53,593.39,2023-10-07,2026-09-13
BAT04552,MED4572,Archmed Biotech Pvt Ltd,99,97.82,136.82,2023-04-28,2025-03-28
BAT04553,MED1337,Indchemie Health Specialities Pvt Ltd,248,93.88,131.08,2023-06-20,2025-01-29
BAT04554,MED4751,Aarpik Pharmaceutical Pvt Ltd,93,174.92,210.03,2023-02-23,2025-08-19
BAT04555,MED4263,Apex Medicals,61,491.85,633.67,2023-07-07,2025-01-07
BAT04556,MED1727,Quince Lifesciences Pvt Ltd,165,438.86,542.85,2023-10-02,2025-04-06
BAT04557,MED1539,Curemediways Pharma Llp,291,640.41,744.71,2023-07-06,2025-01-08
BAT04558,MED1982,Lividus Pharmaceuticals Pvt Ltd,104,310.5,386.54,2023-10-27,2025-05-22
BAT04559,MED4217,Global Pharma Supply,351,717.96,831.36,2023-10-31,2026-05-01
BAT04560,MED4769,MedLife Distributors,427,259.45,318.35,2023-05-30,2025-10-05
BAT04561,MED4525,MedLife Distributors,405,96.95,114.79,2023-10-27,2025-05-23
BAT04562,MED4993,Alexpen Remedies,50,770.99,1018.26,2023-08-11,2026-01-26
BAT04563,MED0386,Global Pharma Supply,220,164.85,221.93,2023-01-19,2024-12-17
BAT04564,MED3320,Apex Medicals,41,118.24,163.44,2023-08-18,2026-01-20
BAT04565,MED5239,MedLife Distributors,280,758.92,884.41,2023-03-20,2025-09-06
BAT04566,MED2099,Wockhardt Ltd,359,666.05,800.53,2023-05-08,2025-10-21
BAT04567,MED2329,Torrent Pharmaceuticals Ltd,61,264.62,309.12,2023-03-10,2024-07-13
BAT04568,MED0249,Vikram Pharmaceuticals Pvt Ltd,234,159.37,220.0,2023-10-30,2026-09-17
BAT04569,MED3788,Cipla Ltd,272,671.23,819.55,2023-08-23,2026-04-06
BAT04570,MED3677,Jolly Healthcare,143,23.98,30.79,2023-12-29,2025-04-15
BAT04571,MED0363,Magrig Healthcare Pvt Ltd,500,736.45,884.89,2023-07-12,2026-01-19
BAT04572,MED4857,Nestor Pharmaceuticals Ltd,166,658.65,784.58,2023-08-28,2026-07-09
BAT04573,MED5649,Morepen Laboratories Ltd,358,300.92,405.74,2023-04-09,2024-06-07
BAT04574,MED0479,Acinom Healthcare,103,432.57,533.45,2023-05-21,2025-11-28
BAT04575,MED4783,Global Pharma Supply,172,214.24,287.77,2023-10-29,2025-04-18
BAT04576,MED1475,Apex Medicals,119,403.91,499.01,2023-03-17,2024-10-28
BAT04577,MED5913,Ekard Life Sciences Pvt Ltd,340,290.85,373.55,2023-12-10,2025-12-15
BAT04578,MED3328,Fibovil Pharmaceuticals Pvt Ltd,117,335.19,425.6,2023-08-02,2025-05-07
BAT04579,MED1136,Biofield Pharma Pvt Ltd,44,70.96,88.84,2023-11-02,2026-09-26
BAT04580,MED1279,Lakshya Life Sciences Pvt Ltd,59,656.24,870.47,2023-07-27,2025-08-02
BAT04581,MED1796,Ryon Pharma,111,298.73,363.38,2023-03-14,2026-01-08
BAT04582,MED2484,Einoxy Life Sciences,170,117.02,162.31,2023-03-09,2024-06-04
BAT04583,MED1683,Pfizer Ltd,459,56.59,75.14,2023-02-24,2024-10-21
BAT04584,MED5686,Global Pharma Supply,142,730.57,853.29,2023-05-08,2024-10-30
BAT04585,MED5585,Unison Pharmaceuticals Pvt Ltd,442,185.55,249.74,2023-02-28,2025-08-26
BAT04586,MED3299,Astra Zeneca Pharma India Ltd,358,589.92,755.91,2023-01-24,2025-11-29
BAT04587,MED5346,Aclaris Therapeutics Inc,162,237.11,294.24,2023-07-02,2024-12-27
BAT04588,MED5982,Alkem Laboratories Ltd,54,32.93,42.23,2023-05-13,2024-11-24
BAT04589,MED5193,Plena Remedies,354,241.53,280.88,2023-04-23,2024-09-15
BAT04590,MED5694,Novozac Pharma,213,104.11,141.53,2023-07-09,2026-03-24
BAT04591,MED5436,Kameo Pharma Products Pvt Ltd,335,693.69,969.36,2023-03-11,2026-02-09
BAT04592,MED2616,Apex Medicals,240,435.16,532.61,2023-04-13,2026-01-20
BAT04593,MED1814,Apex Medicals,499,533.97,687.59,2023-01-03,2024-09-24
BAT04594,MED4698,Canixa Life Sciences Pvt Ltd,99,500.57,630.06,2023-09-19,2025-05-25
BAT04595,MED2965,Apex Medicals,17,504.46,657.63,2023-07-08,2024-08-16
BAT04596,MED3022,Biosiri Life Sciences,36,248.36,306.92,2023-04-25,2024-08-15
BAT04597,MED4080,Global Pharma Supply,37,459.32,552.67,2023-08-20,2025-02-16
BAT04598,MED2086,MedLife Distributors,347,218.67,275.22,2023-07-31,2024-11-19
BAT04599,MED3781,Apex Medicals,220,611.61,842.4,2023-01-02,2025-02-19
BAT04600,MED5379,MedLife Distributors,231,377.62,443.07,2023-03-06,2024-10-30
BAT04601,MED2877,Innovative Pharmaceuticals Pvt Ltd,304,185.55,218.24,2023-07-20,2026-07-19
BAT04602,MED4347,Dwd Pharmaceuticals Ltd,356,392.52,534.37,2023-06-07,2025-07-12
BAT04603,MED1554,MedLife Distributors,57,322.04,449.13,2023-09-10,2025-07-03
BAT04604,MED0729,MedLife Distributors,446,659.31,773.16,2023-11-07,2025-11-21
BAT04605,MED4641,Human Biolife India Pvt Ltd,485,590.07,681.71,2023-11-10,2026-04-27
BAT04606,MED4442,Orange Biotech Pvt Ltd,292,215.97,287.94,2023-08-11,2026-06-05
BAT04607,MED3846,Innovexia Life Sciences Pvt Ltd,430,507.25,635.57,2023-08-07,2025-02-17
BAT04608,MED1392,Global Pharma Supply,156,508.17,593.01,2023-09-25,2024-12-25
BAT04609,MED0249,Vikram Pharmaceuticals Pvt Ltd,233,308.76,412.99,2023-04-29,2025-05-31
BAT04610,MED5972,Global Pharma Supply,489,311.26,425.52,2023-02-14,2024-03-01
BAT04611,MED0906,Intas Pharmaceuticals Ltd,472,666.29,879.52,2023-12-09,2025-03-13
BAT04612,MED5152,MedLife Distributors,326,166.99,203.58,2023-11-23,2025-08-21
BAT04613,MED0845,J B Chemicals & Pharmaceuticals Ltd,306,167.11,200.51,2023-10-13,2026-07-20
BAT04614,MED3554,Global Pharma Supply,100,169.9,198.02,2023-06-25,2025-11-04
BAT04615,MED5419,MedLife Distributors,490,206.03,270.13,2023-02-26,2025-11-28
BAT04616,MED3962,Dr Reddy's Laboratories Ltd,172,780.91,1089.2,2023-10-22,2026-05-13
BAT04617,MED0076,Bharti Life Sciences,440,135.99,168.04,2023-06-21,2024-11-11
BAT04618,MED3006,INDOSCOT HEALTHCARE LLP,92,395.87,503.35,2023-02-19,2025-02-06
BAT04619,MED0450,Lupin Ltd,70,62.61,77.79,2023-07-15,2025-07-26
BAT04620,MED5178,Prevego Healthcare & Research Pvt Ltd,130,257.42,319.3,2023-07-15,2024-11-14
BAT04621,MED3765,MedLife Distributors,231,665.89,877.89,2023-10-28,2024-10-29
BAT04622,MED3601,Global Pharma Supply,361,723.89,929.49,2023-02-11,2024-06-30
BAT04623,MED2084,Global Pharma Supply,240,576.29,722.35,2023-11-02,2024-12-17
BAT04624,MED1573,A. Menarini India Pvt Ltd,14,394.21,462.47,2023-04-27,2024-04-30
BAT04625,MED1686,Leut Healthcare Pvt Ltd,28,181.43,241.62,2023-09-09,2026-02-02
BAT04626,MED4558,Alniche Life Sciences Pvt Ltd,409,687.31,847.58,2023-06-23,2025-04-08
BAT04627,MED4328,Minova Life Sciences Pvt Ltd,121,339.67,415.63,2023-07-01,2024-12-24
BAT04628,MED5579,Global Pharma Supply,171,346.16,402.18,2023-06-09,2025-09-12
BAT04629,MED2700,Vasu Organics Pvt Ltd,183,142.22,179.21,2023-11-17,2025-09-13
BAT04630,MED1586,Maxamus Pharma Pvt Ltd,48,490.26,605.13,2023-11-13,2026-03-19
BAT04631,MED3988,Global Pharma Supply,292,432.08,507.19,2023-09-05,2025-11-23
BAT04632,MED3318,Alniche Life Sciences Pvt Ltd,409,703.72,861.73,2023-08-06,2025-04-23
BAT04633,MED4539,Intra Life Pvt Ltd,466,630.0,772.15,2023-06-20,2025-04-08
BAT04634,MED5718,Apex Medicals,361,96.56,120.28,2023-07-18,2025-12-05
BAT04635,MED5852,Apex Medicals,150,328.86,426.1,2023-10-05,2026-07-14
BAT04636,MED5975,Crescent Formulations Pvt Ltd,258,176.54,244.6,2023-11-06,2025-07-05
BAT04637,MED1705,Strassenburg Pharmaceuticals Ltd,441,355.49,487.53,2023-09-18,2026-02-03
BAT04638,MED0480,Biozec Healthcare,68,292.21,377.59,2023-08-12,2025-05-08
BAT04639,MED5546,Intas Pharmaceuticals Ltd,139,380.69,489.97,2023-02-10,2024-10-24
BAT04640,MED2367,Caps Lifesciences Pvt Ltd,185,42.05,57.16,2023-06-14,2024-09-10
BAT04641,MED3993,Caryota Labs India Pvt Ltd,271,507.91,696.03,2023-06-26,2025-02-13
BAT04642,MED5874,Elikem Pharmaceuticals Pvt Ltd,445,708.9,985.5,2023-04-03,2024-05-16
BAT04643,MED1870,MedLife Distributors,136,612.9,853.74,2023-02-26,2025-07-22
BAT04644,MED4117,Global Pharma Supply,62,14.85,17.77,2023-03-18,2024-09-20
BAT04645,MED2431,Skn Organics Pvt Ltd,463,384.85,499.73,2023-05-29,2024-08-02
BAT04646,MED3762,MedLife Distributors,250,197.64,236.58,2023-08-09,2026-03-06
BAT04647,MED1273,Lincoln Pharmaceuticals Ltd,113,180.12,214.66,2023-07-24,2025-05-09
BAT04648,MED3019,Apex Medicals,293,584.65,753.08,2023-06-06,2025-02-26
BAT04649,MED5010,Aristo Pharmaceuticals Pvt Ltd,397,648.6,901.15,2023-03-02,2024-08-11
BAT04650,MED3959,Global Pharma Supply,494,255.45,330.91,2023-06-16,2024-07-12
BAT04651,MED3622,Cadila Pharmaceuticals Ltd,93,139.09,192.9,2023-01-12,2025-11-01
BAT04652,MED2324,Rhombus Pharma Pvt Ltd,118,323.98,428.78,2023-07-21,2025-05-11
BAT04653,MED4289,FDC Ltd,215,354.54,445.15,2023-11-04,2026-10-15
BAT04654,MED4884,Neiss Labs Ltd,473,777.59,894.71,2023-04-16,2026-03-23
BAT04655,MED5626,D D Pharmaceuticals Pvt Ltd,29,707.39,922.21,2023-08-10,2025-02-10
BAT04656,MED0708,Apex Medicals,433,476.49,582.87,2023-09-05,2025-01-04
BAT04657,MED2505,Unipex Pharmaceuticals Pvt Ltd,275,247.71,326.31,2023-04-13,2024-09-09
BAT04658,MED5228,Global Pharma Supply,412,298.96,369.21,2023-09-03,2025-07-28
BAT04659,MED0544,RSL Bioscience Pvt Ltd,28,42.9,58.61,2023-02-14,2025-02-07
BAT04660,MED3944,Apex Medicals,41,690.89,853.12,2023-01-31,2025-09-25
BAT04661,MED5626,D D Pharmaceuticals Pvt Ltd,339,753.71,947.17,2023-05-07,2025-01-14
BAT04662,MED4458,Stenroz Biotech,108,169.24,213.65,2023-02-15,2025-10-22
BAT04663,MED5748,Global Pharma Supply,65,131.77,160.78,2023-01-22,2025-06-06
BAT04664,MED3555,MedLife Distributors,321,589.19,694.73,2023-12-13,2026-09-30
BAT04665,MED2407,Vasu Organics Pvt Ltd,386,604.14,768.66,2023-10-22,2025-09-15
BAT04666,MED0914,Global Pharma Supply,476,588.36,709.55,2023-09-03,2026-04-25
BAT04667,MED2315,Aeon Pharma Pvt Ltd,316,551.68,733.19,2023-05-03,2024-12-11
BAT04668,MED2352,Talin Remedies Pvt Ltd,488,132.77,174.11,2023-05-10,2026-04-24
BAT04669,MED3654,Invision Medi Sciences Pvt Ltd,156,244.23,307.31,2023-01-23,2025-01-07
BAT04670,MED3846,Innovexia Life Sciences Pvt Ltd,439,480.34,670.75,2023-06-09,2026-02-25
BAT04671,MED3933,Lino Morgen Pharmaceuticals,353,126.68,176.74,2023-12-19,2026-08-30
BAT04672,MED5260,MedLife Distributors,276,269.28,348.89,2023-09-21,2025-02-22
BAT04673,MED5474,Sun Pharmaceutical Industries Ltd,437,447.85,584.86,2023-10-31,2024-12-15
BAT04674,MED4562,Apex Medicals,406,354.23,447.62,2023-11-20,2025-08-23
BAT04675,MED4656,Zenitiva Pharmaceuticals India Pvt Ltd,401,711.06,890.14,2023-08-13,2026-08-10
BAT04676,MED2997,Anvik Biotech,312,784.22,1096.33,2023-12-25,2026-01-28
BAT04677,MED1431,Apex Medicals,267,266.77,319.87,2023-10-20,2025-02-18
BAT04678,MED2695,Apex Medicals,351,624.74,782.67,2023-04-24,2026-03-09
BAT04679,MED1622,Lxir Medilabs Pvt Ltd,444,203.27,254.48,2023-01-28,2025-11-16
BAT04680,MED4015,Global Pharma Supply,237,12.08,14.84,2023-05-28,2026-01-15
BAT04681,MED1669,Apex Medicals,335,43.72,52.64,2023-11-06,2025-12-03
BAT04682,MED2590,Skuds Pharmaceuticals Pvt Ltd,40,775.14,1045.89,2023-06-13,2026-02-14
BAT04683,MED5598,Euphoric Pharmaceuticals Pvt Ltd,306,91.45,127.15,2023-07-01,2026-03-08
BAT04684,MED5665,MedLife Distributors,316,660.29,833.42,2023-03-23,2025-10-06
BAT04685,MED2256,Apex Medicals,138,106.5,148.32,2023-07-06,2025-12-03
BAT04686,MED0065,Apex Medicals,166,47.14,56.92,2023-04-01,2025-05-31
BAT04687,MED4784,MedLife Distributors,448,99.64,125.86,2023-12-30,2026-08-14
BAT04688,MED1832,Fitwel Pharmaceuticals,385,291.56,351.83,2023-05-17,2025-06-28
BAT04689,MED0371,Global Pharma Supply,145,597.23,769.41,2023-08-07,2026-02-11
BAT04690,MED4705,Lupin Ltd,491,754.19,1008.19,2023-09-05,2025-04-21
BAT04691,MED1498,MedLife Distributors,165,744.62,1030.31,2023-09-13,2026-05-23
BAT04692,MED1003,MedLife Distributors,379,163.14,192.56,2023-06-19,2024-12-13
BAT04693,MED2909,Intas Pharmaceuticals Ltd,457,625.45,748.98,2023-12-07,2026-09-02
BAT04694,MED1989,Macro Biosis Lab,149,30.54,35.62,2023-07-20,2024-09-22
BAT04695,MED0638,Apex Medicals,195,13.6,17.58,2023-01-09,2024-11-27
BAT04696,MED3492,Orgus Health Care Pvt Ltd,52,104.91,142.92,2023-05-26,2026-01-18
BAT04697,MED4595,Kaiser Laboratories Pvt Ltd,86,617.82,710.75,2023-09-27,2025-09-23
BAT04698,MED5997,Global Pharma Supply,159,427.91,586.65,2023-01-24,2024-08-11
BAT04699,MED5825,Indoco Remedies Ltd,286,182.08,238.99,2023-10-13,2025-09-06
BAT04700,MED0322,MedLife Distributors,383,366.63,445.16,2023-04-07,2024-07-30
BAT04701,MED1799,La Renon Healthcare Pvt Ltd,150,370.81,505.68,2023-09-12,2026-02-03
BAT04702,MED0627,Pharmasynth Formulations Ltd,278,534.25,714.78,2023-12-18,2026-05-02
BAT04703,MED2448,Farlex Pharmaceuticals Pvt Ltd,465,60.62,81.04,2023-03-26,2024-12-12
BAT04704,MED3466,Leeford Healthcare Ltd,313,319.38,408.69,2023-09-17,2025-08-23
BAT04705,MED2267,Samarth Life Sciences Pvt Ltd,213,586.94,712.25,2023-09-02,2026-03-24
BAT04706,MED5232,MedLife Distributors,140,132.51,179.59,2023-10-13,2025-09-19
BAT04707,MED5008,Q Check Pharmaceuticals,406,515.49,704.86,2023-03-20,2024-11-04
BAT04708,MED0721,Adhar Pharma,439,748.79,922.83,2023-09-20,2026-09-16
BAT04709,MED2196,Vsaar Pharma Pvt Ltd,89,435.48,513.36,2023-02-20,2024-09-07
BAT04710,MED2813,Redson Laboratories Pvt Ltd,185,136.7,180.27,2023-02-27,2024-06-25
BAT04711,MED4782,Knoll Healthcare Pvt Ltd,267,612.27,824.34,2023-10-04,2025-07-19
BAT04712,MED1766,MedLife Distributors,28,124.04,156.77,2023-07-06,2024-12-13
BAT04713,MED2029,Salvador Visiontech Pvt Ltd,287,309.38,360.64,2023-02-27,2025-11-19
BAT04714,MED0333,Medopharm Pvt Ltd,437,574.34,771.59,2023-06-06,2024-10-20
BAT04715,MED2275,Glenmark Pharmaceuticals Ltd,104,334.51,411.42,2023-09-20,2025-09-27
BAT04716,MED2209,Apex Medicals,192,427.62,550.62,2023-08-23,2026-05-06
BAT04717,MED2720,Kotak Life Sciences,167,228.19,309.16,2023-06-07,2026-04-28
BAT04718,MED2682,FDC Ltd,489,30.95,39.5,2023-08-18,2025-10-28
BAT04719,MED2497,Riasmo Lifesciences,101,760.07,936.12,2023-05-08,2024-07-31
